,vote_id,for_or_against,vote_topic,vote_date,politic_name,vote_category,left_ecolo_agreed_vote
371,vote_3213,POUR,Projet de loi immigration,19 déc. 2023,michele-martinez,affaires-sociales,CONTRE
372,vote_3213,POUR,Projet de loi immigration,19 déc. 2023,sophie-blanc,affaires-sociales,CONTRE
373,vote_3213,POUR,Projet de loi immigration,19 déc. 2023,anais-sabatini,affaires-sociales,CONTRE
374,vote_3213,POUR,Projet de loi immigration,19 déc. 2023,antoine-villedieu,affaires-sociales,CONTRE
375,vote_3213,POUR,Projet de loi immigration,19 déc. 2023,emeric-salmon,affaires-sociales,CONTRE
376,vote_3213,POUR,Projet de loi immigration,19 déc. 2023,beatrice-roullaud,affaires-sociales,CONTRE
377,vote_3213,POUR,Projet de loi immigration,19 déc. 2023,daniel-grenon,affaires-sociales,CONTRE
378,vote_3213,POUR,Projet de loi immigration,19 déc. 2023,julien-odoul,affaires-sociales,CONTRE
379,vote_3213,POUR,Projet de loi immigration,19 déc. 2023,nathalie-daconceicaocarvalho,affaires-sociales,CONTRE
380,vote_3213,POUR,Projet de loi immigration,19 déc. 2023,jeanphilippe-tanguy,affaires-sociales,CONTRE
381,vote_3213,POUR,Projet de loi immigration,19 déc. 2023,yael-menache,affaires-sociales,CONTRE
382,vote_3213,POUR,Projet de loi immigration,19 déc. 2023,frederic-cabrolier,affaires-sociales,CONTRE
383,vote_3213,POUR,Projet de loi immigration,19 déc. 2023,marine-hamelet,affaires-sociales,CONTRE
384,vote_3213,POUR,Projet de loi immigration,19 déc. 2023,laure-lavalette,affaires-sociales,CONTRE
385,vote_3213,POUR,Projet de loi immigration,19 déc. 2023,stephane-rambaud,affaires-sociales,CONTRE
386,vote_3213,POUR,Projet de loi immigration,19 déc. 2023,philippe-lottiaux,affaires-sociales,CONTRE
387,vote_3213,POUR,Projet de loi immigration,19 déc. 2023,julie-lechanteux,affaires-sociales,CONTRE
388,vote_3213,POUR,Projet de loi immigration,19 déc. 2023,frank-giletti,affaires-sociales,CONTRE
389,vote_3213,POUR,Projet de loi immigration,19 déc. 2023,frederic-boccaletti,affaires-sociales,CONTRE
390,vote_3213,POUR,Projet de loi immigration,19 déc. 2023,philippe-schreck,affaires-sociales,CONTRE
391,vote_3213,POUR,Projet de loi immigration,19 déc. 2023,benedicte-auzanot,affaires-sociales,CONTRE
526,vote_2046,POUR,Proposition de loi facilitant la mise en œuvre de la lutte contre l’artificialisation des sols,27 juin 2023,herve-delepinau,environnement,ABSTENTION
527,vote_2046,POUR,Proposition de loi facilitant la mise en œuvre de la lutte contre l’artificialisation des sols,27 juin 2023,nicolas-meizonnet,environnement,ABSTENTION
528,vote_2046,POUR,Proposition de loi facilitant la mise en œuvre de la lutte contre l’artificialisation des sols,27 juin 2023,marine-lepen,environnement,ABSTENTION
529,vote_2046,POUR,Proposition de loi facilitant la mise en œuvre de la lutte contre l’artificialisation des sols,27 juin 2023,emmanuel-blairy,environnement,ABSTENTION
530,vote_2046,POUR,Proposition de loi facilitant la mise en œuvre de la lutte contre l’artificialisation des sols,27 juin 2023,bruno-bilde,environnement,ABSTENTION
531,vote_2046,POUR,Proposition de loi facilitant la mise en œuvre de la lutte contre l’artificialisation des sols,27 juin 2023,mariefrance-lorho,environnement,ABSTENTION
532,vote_2046,POUR,Proposition de loi facilitant la mise en œuvre de la lutte contre l’artificialisation des sols,27 juin 2023,christian-girard,environnement,ABSTENTION
533,vote_2046,POUR,Proposition de loi facilitant la mise en œuvre de la lutte contre l’artificialisation des sols,27 juin 2023,jerome-buisson,environnement,ABSTENTION
534,vote_2046,POUR,Proposition de loi facilitant la mise en œuvre de la lutte contre l’artificialisation des sols,27 juin 2023,nicolas-dragon,environnement,ABSTENTION
535,vote_2046,POUR,Proposition de loi facilitant la mise en œuvre de la lutte contre l’artificialisation des sols,27 juin 2023,jose-beaurain,environnement,ABSTENTION
536,vote_2046,POUR,Proposition de loi facilitant la mise en œuvre de la lutte contre l’artificialisation des sols,27 juin 2023,jocelyn-dessigny,environnement,ABSTENTION
537,vote_2046,POUR,Proposition de loi facilitant la mise en œuvre de la lutte contre l’artificialisation des sols,27 juin 2023,jorys-bovet,environnement,ABSTENTION
538,vote_2046,POUR,Proposition de loi facilitant la mise en œuvre de la lutte contre l’artificialisation des sols,27 juin 2023,jordan-guitton,environnement,ABSTENTION
539,vote_2046,POUR,Proposition de loi facilitant la mise en œuvre de la lutte contre l’artificialisation des sols,27 juin 2023,angelique-ranc,environnement,ABSTENTION
540,vote_2046,POUR,Proposition de loi facilitant la mise en œuvre de la lutte contre l’artificialisation des sols,27 juin 2023,christophe-barthes,environnement,ABSTENTION
541,vote_2046,POUR,Proposition de loi facilitant la mise en œuvre de la lutte contre l’artificialisation des sols,27 juin 2023,frederic-falcon,environnement,ABSTENTION
542,vote_2046,POUR,Proposition de loi facilitant la mise en œuvre de la lutte contre l’artificialisation des sols,27 juin 2023,julien-rancoule,environnement,ABSTENTION
543,vote_2046,POUR,Proposition de loi facilitant la mise en œuvre de la lutte contre l’artificialisation des sols,27 juin 2023,gisele-lelouis,environnement,ABSTENTION
544,vote_2046,POUR,Proposition de loi facilitant la mise en œuvre de la lutte contre l’artificialisation des sols,27 juin 2023,alexandra-masson,environnement,ABSTENTION
545,vote_2046,POUR,Proposition de loi facilitant la mise en œuvre de la lutte contre l’artificialisation des sols,27 juin 2023,bryan-masson,environnement,ABSTENTION
546,vote_2046,POUR,Proposition de loi facilitant la mise en œuvre de la lutte contre l’artificialisation des sols,27 juin 2023,joelle-melin,environnement,ABSTENTION
547,vote_2046,POUR,Proposition de loi facilitant la mise en œuvre de la lutte contre l’artificialisation des sols,27 juin 2023,jose-gonzalez,environnement,ABSTENTION
548,vote_2046,POUR,Proposition de loi facilitant la mise en œuvre de la lutte contre l’artificialisation des sols,27 juin 2023,romain-baubry,environnement,ABSTENTION
549,vote_2046,POUR,Proposition de loi facilitant la mise en œuvre de la lutte contre l’artificialisation des sols,27 juin 2023,emmanuel-tachedelapagerie,environnement,ABSTENTION
550,vote_2046,POUR,Proposition de loi facilitant la mise en œuvre de la lutte contre l’artificialisation des sols,27 juin 2023,franck-allisio,environnement,ABSTENTION
551,vote_2046,POUR,Proposition de loi facilitant la mise en œuvre de la lutte contre l’artificialisation des sols,27 juin 2023,geraldine-grangier,environnement,ABSTENTION
552,vote_2046,POUR,Proposition de loi facilitant la mise en œuvre de la lutte contre l’artificialisation des sols,27 juin 2023,katiana-levavasseur,environnement,ABSTENTION
553,vote_2046,POUR,Proposition de loi facilitant la mise en œuvre de la lutte contre l’artificialisation des sols,27 juin 2023,kevin-mauvieux,environnement,ABSTENTION
554,vote_2046,POUR,Proposition de loi facilitant la mise en œuvre de la lutte contre l’artificialisation des sols,27 juin 2023,timothee-houssin,environnement,ABSTENTION
555,vote_2046,POUR,Proposition de loi facilitant la mise en œuvre de la lutte contre l’artificialisation des sols,27 juin 2023,lisette-pollet,environnement,ABSTENTION
556,vote_2046,POUR,Proposition de loi facilitant la mise en œuvre de la lutte contre l’artificialisation des sols,27 juin 2023,christine-loir,environnement,ABSTENTION
557,vote_2046,POUR,Proposition de loi facilitant la mise en œuvre de la lutte contre l’artificialisation des sols,27 juin 2023,serge-muller,environnement,ABSTENTION
558,vote_2046,POUR,Proposition de loi facilitant la mise en œuvre de la lutte contre l’artificialisation des sols,27 juin 2023,yoann-gillet,environnement,ABSTENTION
559,vote_2046,POUR,Proposition de loi facilitant la mise en œuvre de la lutte contre l’artificialisation des sols,27 juin 2023,pascale-bordes,environnement,ABSTENTION
560,vote_2046,POUR,Proposition de loi facilitant la mise en œuvre de la lutte contre l’artificialisation des sols,27 juin 2023,stephanie-galzy,environnement,ABSTENTION
561,vote_2046,POUR,Proposition de loi facilitant la mise en œuvre de la lutte contre l’artificialisation des sols,27 juin 2023,aurelien-lopezliguori,environnement,ABSTENTION
562,vote_2046,POUR,Proposition de loi facilitant la mise en œuvre de la lutte contre l’artificialisation des sols,27 juin 2023,edwige-diaz,environnement,ABSTENTION
563,vote_2046,POUR,Proposition de loi facilitant la mise en œuvre de la lutte contre l’artificialisation des sols,27 juin 2023,gregoire-defournas,environnement,ABSTENTION
564,vote_2046,POUR,Proposition de loi facilitant la mise en œuvre de la lutte contre l’artificialisation des sols,27 juin 2023,alexis-jolly,environnement,ABSTENTION
565,vote_2046,POUR,Proposition de loi facilitant la mise en œuvre de la lutte contre l’artificialisation des sols,27 juin 2023,roger-chudeau,environnement,ABSTENTION
566,vote_2046,POUR,Proposition de loi facilitant la mise en œuvre de la lutte contre l’artificialisation des sols,27 juin 2023,annick-cousin,environnement,ABSTENTION
567,vote_2046,POUR,Proposition de loi facilitant la mise en œuvre de la lutte contre l’artificialisation des sols,27 juin 2023,mathilde-paris,environnement,ABSTENTION
568,vote_2046,POUR,Proposition de loi facilitant la mise en œuvre de la lutte contre l’artificialisation des sols,27 juin 2023,thomas-menage,environnement,ABSTENTION
569,vote_2046,POUR,Proposition de loi facilitant la mise en œuvre de la lutte contre l’artificialisation des sols,27 juin 2023,helene-laporte,environnement,ABSTENTION
570,vote_2046,POUR,Proposition de loi facilitant la mise en œuvre de la lutte contre l’artificialisation des sols,27 juin 2023,florence-goulet,environnement,ABSTENTION
571,vote_2046,POUR,Proposition de loi facilitant la mise en œuvre de la lutte contre l’artificialisation des sols,27 juin 2023,christophe-bentz,environnement,ABSTENTION
572,vote_2046,POUR,Proposition de loi facilitant la mise en œuvre de la lutte contre l’artificialisation des sols,27 juin 2023,laurence-robertdehault,environnement,ABSTENTION
573,vote_2046,POUR,Proposition de loi facilitant la mise en œuvre de la lutte contre l’artificialisation des sols,27 juin 2023,michael-taverne,environnement,ABSTENTION
574,vote_2046,POUR,Proposition de loi facilitant la mise en œuvre de la lutte contre l’artificialisation des sols,27 juin 2023,pierrick-berteloot,environnement,ABSTENTION
575,vote_2046,POUR,Proposition de loi facilitant la mise en œuvre de la lutte contre l’artificialisation des sols,27 juin 2023,matthieu-marchio,environnement,ABSTENTION
576,vote_2046,POUR,Proposition de loi facilitant la mise en œuvre de la lutte contre l’artificialisation des sols,27 juin 2023,thibaut-francois,environnement,ABSTENTION
577,vote_2046,POUR,Proposition de loi facilitant la mise en œuvre de la lutte contre l’artificialisation des sols,27 juin 2023,philippe-ballard,environnement,ABSTENTION
578,vote_2046,POUR,Proposition de loi facilitant la mise en œuvre de la lutte contre l’artificialisation des sols,27 juin 2023,alexandre-sabatou,environnement,ABSTENTION
579,vote_2046,POUR,Proposition de loi facilitant la mise en œuvre de la lutte contre l’artificialisation des sols,27 juin 2023,kevin-pfeffer,environnement,ABSTENTION
580,vote_2046,POUR,Proposition de loi facilitant la mise en œuvre de la lutte contre l’artificialisation des sols,27 juin 2023,alexandre-loubet,environnement,ABSTENTION
581,vote_2046,POUR,Proposition de loi facilitant la mise en œuvre de la lutte contre l’artificialisation des sols,27 juin 2023,laurent-jacobelli,environnement,ABSTENTION
582,vote_2046,POUR,Proposition de loi facilitant la mise en œuvre de la lutte contre l’artificialisation des sols,27 juin 2023,victor-catteau,environnement,ABSTENTION
583,vote_2046,POUR,Proposition de loi facilitant la mise en œuvre de la lutte contre l’artificialisation des sols,27 juin 2023,caroline-parmentier,environnement,ABSTENTION
584,vote_2046,POUR,Proposition de loi facilitant la mise en œuvre de la lutte contre l’artificialisation des sols,27 juin 2023,thierry-frappe,environnement,ABSTENTION
585,vote_2046,POUR,Proposition de loi facilitant la mise en œuvre de la lutte contre l’artificialisation des sols,27 juin 2023,christine-engrand,environnement,ABSTENTION
586,vote_2046,POUR,Proposition de loi facilitant la mise en œuvre de la lutte contre l’artificialisation des sols,27 juin 2023,michel-guiniot,environnement,ABSTENTION
587,vote_2046,POUR,Proposition de loi facilitant la mise en œuvre de la lutte contre l’artificialisation des sols,27 juin 2023,sandrine-dogorsuch,environnement,ABSTENTION
588,vote_2046,POUR,Proposition de loi facilitant la mise en œuvre de la lutte contre l’artificialisation des sols,27 juin 2023,michele-martinez,environnement,ABSTENTION
589,vote_2046,POUR,Proposition de loi facilitant la mise en œuvre de la lutte contre l’artificialisation des sols,27 juin 2023,sophie-blanc,environnement,ABSTENTION
590,vote_2046,POUR,Proposition de loi facilitant la mise en œuvre de la lutte contre l’artificialisation des sols,27 juin 2023,anais-sabatini,environnement,ABSTENTION
591,vote_2046,POUR,Proposition de loi facilitant la mise en œuvre de la lutte contre l’artificialisation des sols,27 juin 2023,antoine-villedieu,environnement,ABSTENTION
592,vote_2046,POUR,Proposition de loi facilitant la mise en œuvre de la lutte contre l’artificialisation des sols,27 juin 2023,beatrice-roullaud,environnement,ABSTENTION
593,vote_2046,POUR,Proposition de loi facilitant la mise en œuvre de la lutte contre l’artificialisation des sols,27 juin 2023,julien-odoul,environnement,ABSTENTION
594,vote_2046,POUR,Proposition de loi facilitant la mise en œuvre de la lutte contre l’artificialisation des sols,27 juin 2023,nathalie-daconceicaocarvalho,environnement,ABSTENTION
595,vote_2046,POUR,Proposition de loi facilitant la mise en œuvre de la lutte contre l’artificialisation des sols,27 juin 2023,yael-menache,environnement,ABSTENTION
596,vote_2046,POUR,Proposition de loi facilitant la mise en œuvre de la lutte contre l’artificialisation des sols,27 juin 2023,frederic-cabrolier,environnement,ABSTENTION
597,vote_2046,POUR,Proposition de loi facilitant la mise en œuvre de la lutte contre l’artificialisation des sols,27 juin 2023,marine-hamelet,environnement,ABSTENTION
598,vote_2046,POUR,Proposition de loi facilitant la mise en œuvre de la lutte contre l’artificialisation des sols,27 juin 2023,laure-lavalette,environnement,ABSTENTION
599,vote_2046,POUR,Proposition de loi facilitant la mise en œuvre de la lutte contre l’artificialisation des sols,27 juin 2023,stephane-rambaud,environnement,ABSTENTION
600,vote_2046,POUR,Proposition de loi facilitant la mise en œuvre de la lutte contre l’artificialisation des sols,27 juin 2023,philippe-lottiaux,environnement,ABSTENTION
601,vote_2046,POUR,Proposition de loi facilitant la mise en œuvre de la lutte contre l’artificialisation des sols,27 juin 2023,julie-lechanteux,environnement,ABSTENTION
602,vote_2046,POUR,Proposition de loi facilitant la mise en œuvre de la lutte contre l’artificialisation des sols,27 juin 2023,frank-giletti,environnement,ABSTENTION
603,vote_2046,POUR,Proposition de loi facilitant la mise en œuvre de la lutte contre l’artificialisation des sols,27 juin 2023,frederic-boccaletti,environnement,ABSTENTION
604,vote_2046,POUR,Proposition de loi facilitant la mise en œuvre de la lutte contre l’artificialisation des sols,27 juin 2023,philippe-schreck,environnement,ABSTENTION
605,vote_2046,POUR,Proposition de loi facilitant la mise en œuvre de la lutte contre l’artificialisation des sols,27 juin 2023,benedicte-auzanot,environnement,ABSTENTION
606,vote_1812,CONTRE,Déserts médicaux : réguler l'installation des médecins dans les zones bien pourvues en soignants,14 juin 2023,herve-delepinau,sante-solidarite,POUR
607,vote_1812,CONTRE,Déserts médicaux : réguler l'installation des médecins dans les zones bien pourvues en soignants,14 juin 2023,nicolas-meizonnet,sante-solidarite,POUR
608,vote_1812,CONTRE,Déserts médicaux : réguler l'installation des médecins dans les zones bien pourvues en soignants,14 juin 2023,jerome-buisson,sante-solidarite,POUR
609,vote_1812,CONTRE,Déserts médicaux : réguler l'installation des médecins dans les zones bien pourvues en soignants,14 juin 2023,nicolas-dragon,sante-solidarite,POUR
610,vote_1812,CONTRE,Déserts médicaux : réguler l'installation des médecins dans les zones bien pourvues en soignants,14 juin 2023,jocelyn-dessigny,sante-solidarite,POUR
611,vote_1812,CONTRE,Déserts médicaux : réguler l'installation des médecins dans les zones bien pourvues en soignants,14 juin 2023,christophe-barthes,sante-solidarite,POUR
612,vote_1812,CONTRE,Déserts médicaux : réguler l'installation des médecins dans les zones bien pourvues en soignants,14 juin 2023,julien-rancoule,sante-solidarite,POUR
613,vote_1812,CONTRE,Déserts médicaux : réguler l'installation des médecins dans les zones bien pourvues en soignants,14 juin 2023,jose-gonzalez,sante-solidarite,POUR
614,vote_1812,CONTRE,Déserts médicaux : réguler l'installation des médecins dans les zones bien pourvues en soignants,14 juin 2023,emmanuel-tachedelapagerie,sante-solidarite,POUR
615,vote_1812,CONTRE,Déserts médicaux : réguler l'installation des médecins dans les zones bien pourvues en soignants,14 juin 2023,franck-allisio,sante-solidarite,POUR
616,vote_1812,CONTRE,Déserts médicaux : réguler l'installation des médecins dans les zones bien pourvues en soignants,14 juin 2023,caroline-colombier,sante-solidarite,POUR
617,vote_1812,CONTRE,Déserts médicaux : réguler l'installation des médecins dans les zones bien pourvues en soignants,14 juin 2023,geraldine-grangier,sante-solidarite,POUR
618,vote_1812,CONTRE,Déserts médicaux : réguler l'installation des médecins dans les zones bien pourvues en soignants,14 juin 2023,kevin-mauvieux,sante-solidarite,POUR
619,vote_1812,CONTRE,Déserts médicaux : réguler l'installation des médecins dans les zones bien pourvues en soignants,14 juin 2023,timothee-houssin,sante-solidarite,POUR
620,vote_1812,CONTRE,Déserts médicaux : réguler l'installation des médecins dans les zones bien pourvues en soignants,14 juin 2023,lisette-pollet,sante-solidarite,POUR
621,vote_1812,CONTRE,Déserts médicaux : réguler l'installation des médecins dans les zones bien pourvues en soignants,14 juin 2023,christine-loir,sante-solidarite,POUR
622,vote_1812,CONTRE,Déserts médicaux : réguler l'installation des médecins dans les zones bien pourvues en soignants,14 juin 2023,serge-muller,sante-solidarite,POUR
623,vote_1812,CONTRE,Déserts médicaux : réguler l'installation des médecins dans les zones bien pourvues en soignants,14 juin 2023,yoann-gillet,sante-solidarite,POUR
624,vote_1812,CONTRE,Déserts médicaux : réguler l'installation des médecins dans les zones bien pourvues en soignants,14 juin 2023,pierre-meurin,sante-solidarite,POUR
625,vote_1812,CONTRE,Déserts médicaux : réguler l'installation des médecins dans les zones bien pourvues en soignants,14 juin 2023,gregoire-defournas,sante-solidarite,POUR
626,vote_1812,CONTRE,Déserts médicaux : réguler l'installation des médecins dans les zones bien pourvues en soignants,14 juin 2023,roger-chudeau,sante-solidarite,POUR
627,vote_1812,CONTRE,Déserts médicaux : réguler l'installation des médecins dans les zones bien pourvues en soignants,14 juin 2023,annick-cousin,sante-solidarite,POUR
628,vote_1812,CONTRE,Déserts médicaux : réguler l'installation des médecins dans les zones bien pourvues en soignants,14 juin 2023,christophe-bentz,sante-solidarite,POUR
629,vote_1812,CONTRE,Déserts médicaux : réguler l'installation des médecins dans les zones bien pourvues en soignants,14 juin 2023,pierrick-berteloot,sante-solidarite,POUR
630,vote_1812,CONTRE,Déserts médicaux : réguler l'installation des médecins dans les zones bien pourvues en soignants,14 juin 2023,philippe-ballard,sante-solidarite,POUR
631,vote_1812,CONTRE,Déserts médicaux : réguler l'installation des médecins dans les zones bien pourvues en soignants,14 juin 2023,alexandre-sabatou,sante-solidarite,POUR
632,vote_1812,CONTRE,Déserts médicaux : réguler l'installation des médecins dans les zones bien pourvues en soignants,14 juin 2023,laurent-jacobelli,sante-solidarite,POUR
633,vote_1812,CONTRE,Déserts médicaux : réguler l'installation des médecins dans les zones bien pourvues en soignants,14 juin 2023,victor-catteau,sante-solidarite,POUR
634,vote_1812,CONTRE,Déserts médicaux : réguler l'installation des médecins dans les zones bien pourvues en soignants,14 juin 2023,thierry-frappe,sante-solidarite,POUR
635,vote_1812,CONTRE,Déserts médicaux : réguler l'installation des médecins dans les zones bien pourvues en soignants,14 juin 2023,sandrine-dogorsuch,sante-solidarite,POUR
636,vote_1812,CONTRE,Déserts médicaux : réguler l'installation des médecins dans les zones bien pourvues en soignants,14 juin 2023,anais-sabatini,sante-solidarite,POUR
637,vote_1812,CONTRE,Déserts médicaux : réguler l'installation des médecins dans les zones bien pourvues en soignants,14 juin 2023,emeric-salmon,sante-solidarite,POUR
638,vote_1812,CONTRE,Déserts médicaux : réguler l'installation des médecins dans les zones bien pourvues en soignants,14 juin 2023,daniel-grenon,sante-solidarite,POUR
639,vote_1812,CONTRE,Déserts médicaux : réguler l'installation des médecins dans les zones bien pourvues en soignants,14 juin 2023,yael-menache,sante-solidarite,POUR
640,vote_1812,CONTRE,Déserts médicaux : réguler l'installation des médecins dans les zones bien pourvues en soignants,14 juin 2023,frederic-cabrolier,sante-solidarite,POUR
641,vote_1812,CONTRE,Déserts médicaux : réguler l'installation des médecins dans les zones bien pourvues en soignants,14 juin 2023,marine-hamelet,sante-solidarite,POUR
642,vote_1812,CONTRE,Déserts médicaux : réguler l'installation des médecins dans les zones bien pourvues en soignants,14 juin 2023,philippe-lottiaux,sante-solidarite,POUR
643,vote_1812,CONTRE,Déserts médicaux : réguler l'installation des médecins dans les zones bien pourvues en soignants,14 juin 2023,julie-lechanteux,sante-solidarite,POUR
644,vote_1812,CONTRE,Déserts médicaux : réguler l'installation des médecins dans les zones bien pourvues en soignants,14 juin 2023,philippe-schreck,sante-solidarite,POUR
645,vote_1762,POUR,Prolonger le dispositif de plafonnement de la hausse des loyers,31 mai 2023,herve-delepinau,affaires-sociales,CONTRE
646,vote_1762,POUR,Prolonger le dispositif de plafonnement de la hausse des loyers,31 mai 2023,nicolas-meizonnet,affaires-sociales,CONTRE
647,vote_1762,POUR,Prolonger le dispositif de plafonnement de la hausse des loyers,31 mai 2023,sebastien-chenu,affaires-sociales,CONTRE
648,vote_1762,POUR,Prolonger le dispositif de plafonnement de la hausse des loyers,31 mai 2023,marine-lepen,affaires-sociales,CONTRE
649,vote_1762,POUR,Prolonger le dispositif de plafonnement de la hausse des loyers,31 mai 2023,emmanuel-blairy,affaires-sociales,CONTRE
650,vote_1762,POUR,Prolonger le dispositif de plafonnement de la hausse des loyers,31 mai 2023,bruno-bilde,affaires-sociales,CONTRE
651,vote_1762,POUR,Prolonger le dispositif de plafonnement de la hausse des loyers,31 mai 2023,mariefrance-lorho,affaires-sociales,CONTRE
652,vote_1762,POUR,Prolonger le dispositif de plafonnement de la hausse des loyers,31 mai 2023,christian-girard,affaires-sociales,CONTRE
653,vote_1762,POUR,Prolonger le dispositif de plafonnement de la hausse des loyers,31 mai 2023,jerome-buisson,affaires-sociales,CONTRE
654,vote_1762,POUR,Prolonger le dispositif de plafonnement de la hausse des loyers,31 mai 2023,nicolas-dragon,affaires-sociales,CONTRE
655,vote_1762,POUR,Prolonger le dispositif de plafonnement de la hausse des loyers,31 mai 2023,jose-beaurain,affaires-sociales,CONTRE
656,vote_1762,POUR,Prolonger le dispositif de plafonnement de la hausse des loyers,31 mai 2023,jocelyn-dessigny,affaires-sociales,CONTRE
657,vote_1762,POUR,Prolonger le dispositif de plafonnement de la hausse des loyers,31 mai 2023,jorys-bovet,affaires-sociales,CONTRE
658,vote_1762,POUR,Prolonger le dispositif de plafonnement de la hausse des loyers,31 mai 2023,jordan-guitton,affaires-sociales,CONTRE
659,vote_1762,POUR,Prolonger le dispositif de plafonnement de la hausse des loyers,31 mai 2023,angelique-ranc,affaires-sociales,CONTRE
660,vote_1762,POUR,Prolonger le dispositif de plafonnement de la hausse des loyers,31 mai 2023,christophe-barthes,affaires-sociales,CONTRE
661,vote_1762,POUR,Prolonger le dispositif de plafonnement de la hausse des loyers,31 mai 2023,frederic-falcon,affaires-sociales,CONTRE
662,vote_1762,POUR,Prolonger le dispositif de plafonnement de la hausse des loyers,31 mai 2023,julien-rancoule,affaires-sociales,CONTRE
663,vote_1762,POUR,Prolonger le dispositif de plafonnement de la hausse des loyers,31 mai 2023,gisele-lelouis,affaires-sociales,CONTRE
664,vote_1762,POUR,Prolonger le dispositif de plafonnement de la hausse des loyers,31 mai 2023,lionel-tivoli,affaires-sociales,CONTRE
665,vote_1762,POUR,Prolonger le dispositif de plafonnement de la hausse des loyers,31 mai 2023,alexandra-masson,affaires-sociales,CONTRE
666,vote_1762,POUR,Prolonger le dispositif de plafonnement de la hausse des loyers,31 mai 2023,bryan-masson,affaires-sociales,CONTRE
667,vote_1762,POUR,Prolonger le dispositif de plafonnement de la hausse des loyers,31 mai 2023,joelle-melin,affaires-sociales,CONTRE
668,vote_1762,POUR,Prolonger le dispositif de plafonnement de la hausse des loyers,31 mai 2023,jose-gonzalez,affaires-sociales,CONTRE
669,vote_1762,POUR,Prolonger le dispositif de plafonnement de la hausse des loyers,31 mai 2023,romain-baubry,affaires-sociales,CONTRE
670,vote_1762,POUR,Prolonger le dispositif de plafonnement de la hausse des loyers,31 mai 2023,emmanuel-tachedelapagerie,affaires-sociales,CONTRE
671,vote_1762,POUR,Prolonger le dispositif de plafonnement de la hausse des loyers,31 mai 2023,franck-allisio,affaires-sociales,CONTRE
672,vote_1762,POUR,Prolonger le dispositif de plafonnement de la hausse des loyers,31 mai 2023,caroline-colombier,affaires-sociales,CONTRE
673,vote_1762,POUR,Prolonger le dispositif de plafonnement de la hausse des loyers,31 mai 2023,geraldine-grangier,affaires-sociales,CONTRE
674,vote_1762,POUR,Prolonger le dispositif de plafonnement de la hausse des loyers,31 mai 2023,kevin-mauvieux,affaires-sociales,CONTRE
675,vote_1762,POUR,Prolonger le dispositif de plafonnement de la hausse des loyers,31 mai 2023,lisette-pollet,affaires-sociales,CONTRE
676,vote_1762,POUR,Prolonger le dispositif de plafonnement de la hausse des loyers,31 mai 2023,christine-loir,affaires-sociales,CONTRE
677,vote_1762,POUR,Prolonger le dispositif de plafonnement de la hausse des loyers,31 mai 2023,serge-muller,affaires-sociales,CONTRE
678,vote_1762,POUR,Prolonger le dispositif de plafonnement de la hausse des loyers,31 mai 2023,yoann-gillet,affaires-sociales,CONTRE
679,vote_1762,POUR,Prolonger le dispositif de plafonnement de la hausse des loyers,31 mai 2023,pascale-bordes,affaires-sociales,CONTRE
680,vote_1762,POUR,Prolonger le dispositif de plafonnement de la hausse des loyers,31 mai 2023,stephanie-galzy,affaires-sociales,CONTRE
681,vote_1762,POUR,Prolonger le dispositif de plafonnement de la hausse des loyers,31 mai 2023,aurelien-lopezliguori,affaires-sociales,CONTRE
682,vote_1762,POUR,Prolonger le dispositif de plafonnement de la hausse des loyers,31 mai 2023,edwige-diaz,affaires-sociales,CONTRE
683,vote_1762,POUR,Prolonger le dispositif de plafonnement de la hausse des loyers,31 mai 2023,gregoire-defournas,affaires-sociales,CONTRE
684,vote_1762,POUR,Prolonger le dispositif de plafonnement de la hausse des loyers,31 mai 2023,alexis-jolly,affaires-sociales,CONTRE
685,vote_1762,POUR,Prolonger le dispositif de plafonnement de la hausse des loyers,31 mai 2023,roger-chudeau,affaires-sociales,CONTRE
686,vote_1762,POUR,Prolonger le dispositif de plafonnement de la hausse des loyers,31 mai 2023,mathilde-paris,affaires-sociales,CONTRE
687,vote_1762,POUR,Prolonger le dispositif de plafonnement de la hausse des loyers,31 mai 2023,thomas-menage,affaires-sociales,CONTRE
688,vote_1762,POUR,Prolonger le dispositif de plafonnement de la hausse des loyers,31 mai 2023,helene-laporte,affaires-sociales,CONTRE
689,vote_1762,POUR,Prolonger le dispositif de plafonnement de la hausse des loyers,31 mai 2023,florence-goulet,affaires-sociales,CONTRE
690,vote_1762,POUR,Prolonger le dispositif de plafonnement de la hausse des loyers,31 mai 2023,christophe-bentz,affaires-sociales,CONTRE
691,vote_1762,POUR,Prolonger le dispositif de plafonnement de la hausse des loyers,31 mai 2023,laurence-robertdehault,affaires-sociales,CONTRE
692,vote_1762,POUR,Prolonger le dispositif de plafonnement de la hausse des loyers,31 mai 2023,michael-taverne,affaires-sociales,CONTRE
693,vote_1762,POUR,Prolonger le dispositif de plafonnement de la hausse des loyers,31 mai 2023,pierrick-berteloot,affaires-sociales,CONTRE
694,vote_1762,POUR,Prolonger le dispositif de plafonnement de la hausse des loyers,31 mai 2023,matthieu-marchio,affaires-sociales,CONTRE
695,vote_1762,POUR,Prolonger le dispositif de plafonnement de la hausse des loyers,31 mai 2023,thibaut-francois,affaires-sociales,CONTRE
